Name,url,Active,Years Played,Position,Clubs Played,IOC
Signe Damsgaard,/en/players/e9b262e4/Signe-Damsgaard,True,2020-2024,DF,Thy-ThistedQ,DEN
Nicklas Dannevang,/en/players/3d21601b/Nicklas-Dannevang,True,2016-2017,GK,Horsens,DEN
Mohammed Daramy,/en/players/06a1d642/Mohammed-Daramy,True,2018-2024,"FW,MF","Reims, Denmark, FC Copenhagen, Ajax, Jong Ajax",DEN
Thomas Delaney,/en/players/fe641c1a/Thomas-Delaney,True,2009-2024,MF,"Denmark, Anderlecht, FC Copenhagen, Dortmund, Werder Bremen, Sevilla, Hoffenheim",DEN
Willads Delvin,/en/players/608a83ef/Willads-Delvin,True,2020-2021,MF,Lyngby,DEN
Sebastian Denius,/en/players/d24bd8a1/Sebastian-Denius,True,2015-2016,MF,,DEN
Mikkel Desler,/en/players/1d5c96f8/Mikkel-Desler,True,2013-2024,"DF,MF","Toulouse, Odense, Haugesund",DEN
Lise Dissing,/en/players/bea4516b/Lise-Dissing,True,2018-2023,FW,"Thy-ThistedQ, Fortuna Hjørring",DEN
Andreas Dithmer,/en/players/963fe378/Andreas-Dithmer,True,2021-2024,GK,"Jong Utrecht, Utrecht, FC Copenhagen",DEN
Kasper Dolberg,/en/players/cc83b74d/Kasper-Dolberg,True,2014-2024,FW,"Denmark, Anderlecht, Ajax, Nice, Hoffenheim, Sevilla, Silkeborg",DEN
Emilie Dolleris Billing,/en/players/6404c8de/Emilie-Dolleris-Billing,True,2020-2024,DF,"Thy-ThistedQ, Aalborg BK",DEN
Patrick Dorgu,/en/players/e6536124/Patrick-Dorgu,True,2023-2024,DF,Lecce,DEN
Anders Dreyer,/en/players/c6486b01/Anders-Dreyer,True,2014-2024,"FW,MF","Anderlecht, Denmark, Midtjylland, Brighton & Hove Albion U23, Rubin Kazan, Heerenveen, St Mirren, Es",DEN
Nikoline Dudek,/en/players/1fdb740f/Nikoline-Dudek,True,2021-2024,DF,FC Nordsjælland,DEN
