Name,url,Active,Years Played,Position,Clubs Played,IOC
Piotr Głowacki,/en/players/0c4f7c12/Piotr-Glowacki,True,2023-2024,MF,ŁKS Łódź,POL
Wojciech Hajda,/en/players/9d678d77/Wojciech-Hajda,True,2017-2024,MF,"Puszcza Niepołomice, Górnik Zabrze",POL
Michał Helik,/en/players/1d031d1f/Michal-Helik,True,2013-2024,DF,"Huddersfield Town, Cracovia, Barnsley, Ruch Chorzów, Poland",POL
Fabian Hiszpański,/en/players/269dd6c7/Fabian-Hiszpanski,True,2015-2023,DF,Stal Mielec,POL
Axel Holewiński,/en/players/90bcbf92/Axel-Holewinski,True,2023-2024,GK,Pogoń Szczecin,POL
Igor Hotlos,/en/players/27a9c2b1/Igor-Hotlos,True,2022-2024,GK,Meppen U19,POL
Mike Huras,/en/players/41ceb1f4/Mike-Huras,True,2021-2024,FW,"Stuttgart U19, Ruch Chorzów, Stuttgart U17",POL
Oliwier Hyla,/en/players/8350aea9/Oliwier-Hyla,True,2022-2024,DF,Cracovia,POL
Dominik Hładun,/en/players/f2c81da9/Dominik-Hladun,True,2016-2024,GK,"Legia Warsaw, Zagłębie Lubin",POL
Kelechukwu Ibe-Torti,/en/players/7d51853e/Kelechukwu-Ibe-Torti,True,2023-2024,FW,ŁKS Łódź,POL
Hubert Idasiak,/en/players/1b70f53a/Hubert-Idasiak,True,2019-2024,GK,Napoli,POL
Aleksander Iwanczyk,/en/players/6e8fc56c/Aleksander-Iwanczyk,True,2023-2024,MF,ŁKS Łódź,POL
Jarosław Jach,/en/players/99246027/Jaroslaw-Jach,True,2013-2023,DF,"Zagłębie Lubin, Raków Częstochowa, Rizespor, Crystal Palace U23, Fortuna Sittard",POL
Filip Jagiełło,/en/players/4cdcbc14/Filip-Jagiello,True,2013-2024,MF,"Genoa, Spezia, Zagłębie Lubin, Brescia",POL
Damian Jakubik,/en/players/f62ee993/Damian-Jakubik,True,2015-2024,DF,Radomiak Radom,POL
Filip Jakubowski,/en/players/39570fa9/Filip-Jakubowski,True,2023-2024,MF,Warta Poznań,POL
Patryk Janasik,/en/players/fe254b61/Patryk-Janasik,True,2020-2024,"DF,MF",Śląsk Wrocław,POL
Piotr Janczukowicz,/en/players/84bf0b3b/Piotr-Janczukowicz,True,2016-2024,FW,"ŁKS Łódź, Stuttgarter Kickers U19, Stuttgarter Kickers U17",POL
