Name,url,Active,Years Played,Position,Clubs Played,IOC
Dimitri Bisoli,/en/players/16569fef/Dimitri-Bisoli,True,2014-2024,"DF,MF",Brescia,ITA
Luca Bittante,/en/players/2d3432e7/Luca-Bittante,True,2013-2022,"DF,MF","Avellino, Cosenza, Salernitana, Empoli, Carpi, Cagliari",ITA
Nicola Bizzotto,/en/players/9eecfd21/Nicola-Bizzotto,True,2014-2021,DF,"Vicenza, Bassano Virtus 55 S.T.",ITA
Bryan Blanco,/en/players/7f3a616b/Bryan-Blanco,True,2023-2024,MF,Reggiana,ITA
Marco Bleve,/en/players/47f2af81/Marco-Bleve,True,2014-2023,GK,"Lecce, Ternana",ITA
Edoardo Blondett,/en/players/8a531096/Edoardo-Blondett,True,2014-2022,DF,"Cosenza, Catania",ITA
Martin Boakye,/en/players/d39f8aa2/Martin-Boakye,True,2020-2024,FW,"Qingdao Jonoon, Slaven Belupo",ITA
Lisa Boattin,/en/players/f7f524de/Lisa-Boattin,True,2016-2025,DF,"Juventus, Italy",ITA
Riccardo Bocalon,/en/players/50604909/Riccardo-Bocalon,True,2007-2021,FW,"Venezia, Salernitana, Pordenone Calcio, Portogruaro, US Alessandria Calcio 1912, Treviso",ITA
Salvatore Boccia,/en/players/5f958357/Salvatore-Boccia,True,2019-2023,DF,,ITA
Pietro Boer,/en/players/b4a98bb4/Pietro-Boer,True,2020-2024,GK,Roma,ITA
Andrea Boffelli,/en/players/d0f92100/Andrea-Boffelli,True,2019-2021,DF,Aurora Pro Patria 1919,ITA
Luciano Boggio,/en/players/44b5be2b/Luciano-Boggio,True,2019-2024,MF,"Lanús, Defensor Sporting, River Plate",ITA
